id,name,state,city,roof_area_sqft,latitude,longitude,company_id,building_type,land_use_type,footprint_wkt,data_source
ms-tx-000014,Microsoft footprint TX #15,TX,,297177.23,32.8772837,-96.6731578,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.673084 32.876127, -96.672938 32.876129, -96.672942 32.8763, -96.672018 32.876317, -96.672044 32.877305, -96.673423 32.877279, -96.673429 32.877505, -96.672345 32.877525, -96.672355 32.877898, -96.672998 32.877885, -96.672993 32.877685, -96.673176 32.877682, -96.67318 32.877801, -96.673388 32.877797, -96.673409 32.878591, -96.673782 32.878584, -96.673776 32.878364, -96.67425 32.878355, -96.674237 32.877856, -96.674099 32.877859, -96.674092 32.87762, -96.674003 32.877622, -96.674009 32.877861, -96.673857 32.877864, -96.673848 32.877507, -96.67347 32.877514, -96.673464 32.877284, -96.674363 32.877267, -96.674351 32.876805, -96.673404 32.876822, -96.673411 32.877051, -96.673103 32.876827, -96.673084 32.876127)))",microsoft_us_building_footprints
ms-tx-000015,Microsoft footprint TX #16,TX,,132603.11,32.7034234,-100.9446319,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-100.944125 32.702982, -100.944092 32.703107, -100.943903 32.703072, -100.943985 32.703351, -100.944102 32.703391, -100.944029 32.703406, -100.944047 32.703468, -100.944077 32.703473, -100.944099 32.703551, -100.943974 32.703577, -100.944056 32.703858, -100.944345 32.703912, -100.944378 32.704023, -100.944872 32.703921, -100.944877 32.7039, -100.945118 32.70385, -100.945139 32.703772, -100.945237 32.703751, -100.945174 32.703538, -100.94513 32.70353, -100.945107 32.703453, -100.945152 32.703444, -100.945173 32.703365, -100.94546 32.703305, -100.945389 32.703063, -100.945073 32.703004, -100.945053 32.702933, -100.944673 32.703012, -100.944634 32.702877, -100.944125 32.702982)))",microsoft_us_building_footprints
ms-tx-000016,Microsoft footprint TX #17,TX,,138673.22,32.9436290,-96.6975968,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.698364 32.94318, -96.697074 32.943188, -96.697075 32.943342, -96.696999 32.943343, -96.697001 32.943645, -96.696894 32.943646, -96.696894 32.943706, -96.696676 32.943707, -96.696679 32.944081, -96.696929 32.944079, -96.696929 32.944049, -96.697433 32.944046, -96.697432 32.943983, -96.697667 32.943981, -96.697667 32.944021, -96.697854 32.944019, -96.697853 32.943988, -96.698371 32.943985, -96.698364 32.94318)))",microsoft_us_building_footprints
ms-tx-000017,Microsoft footprint TX #18,TX,,128301.79,33.0959621,-96.6815402,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.68239 33.095587, -96.681645 33.095616, -96.681647 33.095657, -96.681172 33.095675, -96.681168 33.095602, -96.680732 33.095619, -96.680737 33.095726, -96.680663 33.095729, -96.680698 33.096374, -96.680897 33.096366, -96.680891 33.096257, -96.680948 33.096255, -96.680947 33.09624, -96.681208 33.096229, -96.681217 33.096399, -96.681538 33.096387, -96.681531 33.096261, -96.681617 33.096258, -96.681615 33.096229, -96.682133 33.096209, -96.682142 33.096377, -96.682331 33.096369, -96.682322 33.096209, -96.682424 33.096205, -96.68239 33.095587)))",microsoft_us_building_footprints
ms-tx-000018,Microsoft footprint TX #19,TX,,103812.95,32.8338996,-96.6998680,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.700865 32.834399, -96.700321 32.833965, -96.700265 32.834015, -96.700197 32.833961, -96.700302 32.833868, -96.699742 32.833421, -96.699715 32.833445, -96.699604 32.833356, -96.69962 32.833341, -96.699399 32.833164, -96.69943 32.833137, -96.699388 32.833103, -96.69936 32.833128, -96.699313 32.833091, -96.699263 32.833136, -96.699309 32.833173, -96.69913 32.833332, -96.699416 32.83356, -96.699371 32.8336, -96.699407 32.83363, -96.699159 32.833849, -96.699374 32.83402, -96.699323 32.834065, -96.699404 32.83413, -96.699448 32.834091, -96.699762 32.834341, -96.700007 32.834124, -96.700622 32.834615, -96.700865 32.834399)))",microsoft_us_building_footprints
ms-tx-000019,Microsoft footprint TX #20,TX,,201861.86,32.8935599,-96.6891858,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.688374 32.893002, -96.688367 32.89411, -96.689997 32.894118, -96.690005 32.89301, -96.688374 32.893002)))",microsoft_us_building_footprints
ms-tx-000020,Microsoft footprint TX #21,TX,,103474.95,32.9017959,-96.7090709,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.709617 32.901303, -96.709198 32.901234, -96.709206 32.901198, -96.70893 32.901152, -96.708825 32.901598, -96.708616 32.901563, -96.708493 32.902086, -96.70861 32.902106, -96.708601 32.902147, -96.708559 32.90214, -96.708534 32.90225, -96.709362 32.902387, -96.709617 32.901303)))",microsoft_us_building_footprints
ms-tx-000021,Microsoft footprint TX #22,TX,,163138.01,33.0364424,-96.6969311,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.698419 33.036422, -96.698428 33.035826, -96.697742 33.035819, -96.697743 33.035772, -96.697665 33.035771, -96.697664 33.035821, -96.69749 33.035819, -96.69749 33.035767, -96.697399 33.035766, -96.697399 33.035818, -96.697222 33.035816, -96.697215 33.036223, -96.696139 33.036211, -96.696053 33.036277, -96.696053 33.0363, -96.696023 33.0363, -96.695866 33.036419, -96.695861 33.036766, -96.695654 33.036764, -96.695656 33.036669, -96.695468 33.036667, -96.695457 33.037387, -96.69607 33.037393, -96.696073 33.03713, -96.696108 33.037104, -96.696117 33.03651, -96.696262 33.036399, -96.698419 33.036422)))",microsoft_us_building_footprints
ms-tx-000022,Microsoft footprint TX #23,TX,,140289.76,32.8704426,-96.7301001,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.730877 32.870522, -96.730944 32.870732, -96.731152 32.870685, -96.731068 32.870422, -96.731422 32.870342, -96.731376 32.870197, -96.730434 32.87041, -96.730392 32.870278, -96.731297 32.870074, -96.731274 32.870002, -96.731034 32.869909, -96.729513 32.870252, -96.729437 32.870223, -96.729261 32.870544, -96.729184 32.870305, -96.72901 32.870345, -96.729055 32.870485, -96.728762 32.870552, -96.72926 32.870744, -96.728998 32.870804, -96.729051 32.870969, -96.729252 32.870923, -96.729311 32.871107, -96.729464 32.870829, -96.729943 32.870721, -96.729979 32.870831, -96.730154 32.870792, -96.730111 32.870657, -96.730347 32.870604, -96.730395 32.870754, -96.730551 32.870719, -96.730515 32.870604, -96.730877 32.870522)))",microsoft_us_building_footprints
ms-tx-000023,Microsoft footprint TX #24,TX,,124112.15,32.7840686,-96.7385014,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.7386 32.784851, -96.738592 32.784098, -96.738989 32.784095, -96.738985 32.783784, -96.739593 32.783732, -96.739591 32.783497, -96.738886 32.783503, -96.738794 32.783711, -96.73857 32.783713, -96.738588 32.783759, -96.738532 32.783775, -96.73855 32.783734, -96.73851 32.783695, -96.738519 32.783641, -96.738475 32.783531, -96.738231 32.783533, -96.738233 32.783722, -96.738002 32.783724, -96.7379 32.783955, -96.737665 32.783957, -96.737666 32.784026, -96.737884 32.784094, -96.737885 32.784181, -96.737997 32.784149, -96.737998 32.784259, -96.737883 32.784259, -96.737885 32.784442, -96.737949 32.784505, -96.738105 32.784503, -96.738109 32.784855, -96.7386 32.784851)))",microsoft_us_building_footprints
ms-tx-000024,Microsoft footprint TX #25,TX,,277967.54,34.3623049,-101.4952682,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.494407 34.361563, -101.494291 34.3616, -101.494398 34.361826, -101.494362 34.361864, -101.494889 34.362004, -101.49466 34.362079, -101.494442 34.362021, -101.494123 34.362352, -101.494151 34.362411, -101.494535 34.362417, -101.494529 34.362648, -101.494692 34.362754, -101.494655 34.362847, -101.494551 34.362846, -101.49451 34.362952, -101.494987 34.363264, -101.495083 34.363266, -101.495165 34.363056, -101.495231 34.363194, -101.4955 34.363266, -101.495697 34.363202, -101.495757 34.363049, -101.495931 34.362992, -101.495941 34.362529, -101.495976 34.362518, -101.495988 34.362019, -101.495947 34.361992, -101.495948 34.361968, -101.496584 34.361762, -101.496587 34.361627, -101.496511 34.361607, -101.496512 34.361596, -101.494407 34.361563)))",microsoft_us_building_footprints
