id,name,state,city,roof_area_sqft,latitude,longitude,company_id,building_type,land_use_type,footprint_wkt,data_source
ms-tx-000014,Microsoft footprint TX #15,TX,,297177.23,32.8772837,-96.6731578,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.673084 32.876127, -96.672938 32.876129, -96.672942 32.8763, -96.672018 32.876317, -96.672044 32.877305, -96.673423 32.877279, -96.673429 32.877505, -96.672345 32.877525, -96.672355 32.877898, -96.672998 32.877885, -96.672993 32.877685, -96.673176 32.877682, -96.67318 32.877801, -96.673388 32.877797, -96.673409 32.878591, -96.673782 32.878584, -96.673776 32.878364, -96.67425 32.878355, -96.674237 32.877856, -96.674099 32.877859, -96.674092 32.87762, -96.674003 32.877622, -96.674009 32.877861, -96.673857 32.877864, -96.673848 32.877507, -96.67347 32.877514, -96.673464 32.877284, -96.674363 32.877267, -96.674351 32.876805, -96.673404 32.876822, -96.673411 32.877051, -96.673103 32.876827, -96.673084 32.876127)))",microsoft_us_building_footprints
ms-tx-000015,Microsoft footprint TX #16,TX,,132603.11,32.7034234,-100.9446319,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-100.944125 32.702982, -100.944092 32.703107, -100.943903 32.703072, -100.943985 32.703351, -100.944102 32.703391, -100.944029 32.703406, -100.944047 32.703468, -100.944077 32.703473, -100.944099 32.703551, -100.943974 32.703577, -100.944056 32.703858, -100.944345 32.703912, -100.944378 32.704023, -100.944872 32.703921, -100.944877 32.7039, -100.945118 32.70385, -100.945139 32.703772, -100.945237 32.703751, -100.945174 32.703538, -100.94513 32.70353, -100.945107 32.703453, -100.945152 32.703444, -100.945173 32.703365, -100.94546 32.703305, -100.945389 32.703063, -100.945073 32.703004, -100.945053 32.702933, -100.944673 32.703012, -100.944634 32.702877, -100.944125 32.702982)))",microsoft_us_building_footprints
ms-tx-000016,Microsoft footprint TX #17,TX,,138673.22,32.9436290,-96.6975968,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.698364 32.94318, -96.697074 32.943188, -96.697075 32.943342, -96.696999 32.943343, -96.697001 32.943645, -96.696894 32.943646, -96.696894 32.943706, -96.696676 32.943707, -96.696679 32.944081, -96.696929 32.944079, -96.696929 32.944049, -96.697433 32.944046, -96.697432 32.943983, -96.697667 32.943981, -96.697667 32.944021, -96.697854 32.944019, -96.697853 32.943988, -96.698371 32.943985, -96.698364 32.94318)))",microsoft_us_building_footprints
ms-tx-000017,Microsoft footprint TX #18,TX,,128301.79,33.0959621,-96.6815402,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.68239 33.095587, -96.681645 33.095616, -96.681647 33.095657, -96.681172 33.095675, -96.681168 33.095602, -96.680732 33.095619, -96.680737 33.095726, -96.680663 33.095729, -96.680698 33.096374, -96.680897 33.096366, -96.680891 33.096257, -96.680948 33.096255, -96.680947 33.09624, -96.681208 33.096229, -96.681217 33.096399, -96.681538 33.096387, -96.681531 33.096261, -96.681617 33.096258, -96.681615 33.096229, -96.682133 33.096209, -96.682142 33.096377, -96.682331 33.096369, -96.682322 33.096209, -96.682424 33.096205, -96.68239 33.095587)))",microsoft_us_building_footprints
ms-tx-000018,Microsoft footprint TX #19,TX,,103812.95,32.8338996,-96.6998680,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.700865 32.834399, -96.700321 32.833965, -96.700265 32.834015, -96.700197 32.833961, -96.700302 32.833868, -96.699742 32.833421, -96.699715 32.833445, -96.699604 32.833356, -96.69962 32.833341, -96.699399 32.833164, -96.69943 32.833137, -96.699388 32.833103, -96.69936 32.833128, -96.699313 32.833091, -96.699263 32.833136, -96.699309 32.833173, -96.69913 32.833332, -96.699416 32.83356, -96.699371 32.8336, -96.699407 32.83363, -96.699159 32.833849, -96.699374 32.83402, -96.699323 32.834065, -96.699404 32.83413, -96.699448 32.834091, -96.699762 32.834341, -96.700007 32.834124, -96.700622 32.834615, -96.700865 32.834399)))",microsoft_us_building_footprints
ms-tx-000019,Microsoft footprint TX #20,TX,,201861.86,32.8935599,-96.6891858,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.688374 32.893002, -96.688367 32.89411, -96.689997 32.894118, -96.690005 32.89301, -96.688374 32.893002)))",microsoft_us_building_footprints
ms-tx-000020,Microsoft footprint TX #21,TX,,103474.95,32.9017959,-96.7090709,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.709617 32.901303, -96.709198 32.901234, -96.709206 32.901198, -96.70893 32.901152, -96.708825 32.901598, -96.708616 32.901563, -96.708493 32.902086, -96.70861 32.902106, -96.708601 32.902147, -96.708559 32.90214, -96.708534 32.90225, -96.709362 32.902387, -96.709617 32.901303)))",microsoft_us_building_footprints
ms-tx-000021,Microsoft footprint TX #22,TX,,163138.01,33.0364424,-96.6969311,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.698419 33.036422, -96.698428 33.035826, -96.697742 33.035819, -96.697743 33.035772, -96.697665 33.035771, -96.697664 33.035821, -96.69749 33.035819, -96.69749 33.035767, -96.697399 33.035766, -96.697399 33.035818, -96.697222 33.035816, -96.697215 33.036223, -96.696139 33.036211, -96.696053 33.036277, -96.696053 33.0363, -96.696023 33.0363, -96.695866 33.036419, -96.695861 33.036766, -96.695654 33.036764, -96.695656 33.036669, -96.695468 33.036667, -96.695457 33.037387, -96.69607 33.037393, -96.696073 33.03713, -96.696108 33.037104, -96.696117 33.03651, -96.696262 33.036399, -96.698419 33.036422)))",microsoft_us_building_footprints
ms-tx-000022,Microsoft footprint TX #23,TX,,140289.76,32.8704426,-96.7301001,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.730877 32.870522, -96.730944 32.870732, -96.731152 32.870685, -96.731068 32.870422, -96.731422 32.870342, -96.731376 32.870197, -96.730434 32.87041, -96.730392 32.870278, -96.731297 32.870074, -96.731274 32.870002, -96.731034 32.869909, -96.729513 32.870252, -96.729437 32.870223, -96.729261 32.870544, -96.729184 32.870305, -96.72901 32.870345, -96.729055 32.870485, -96.728762 32.870552, -96.72926 32.870744, -96.728998 32.870804, -96.729051 32.870969, -96.729252 32.870923, -96.729311 32.871107, -96.729464 32.870829, -96.729943 32.870721, -96.729979 32.870831, -96.730154 32.870792, -96.730111 32.870657, -96.730347 32.870604, -96.730395 32.870754, -96.730551 32.870719, -96.730515 32.870604, -96.730877 32.870522)))",microsoft_us_building_footprints
ms-tx-000023,Microsoft footprint TX #24,TX,,124112.15,32.7840686,-96.7385014,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.7386 32.784851, -96.738592 32.784098, -96.738989 32.784095, -96.738985 32.783784, -96.739593 32.783732, -96.739591 32.783497, -96.738886 32.783503, -96.738794 32.783711, -96.73857 32.783713, -96.738588 32.783759, -96.738532 32.783775, -96.73855 32.783734, -96.73851 32.783695, -96.738519 32.783641, -96.738475 32.783531, -96.738231 32.783533, -96.738233 32.783722, -96.738002 32.783724, -96.7379 32.783955, -96.737665 32.783957, -96.737666 32.784026, -96.737884 32.784094, -96.737885 32.784181, -96.737997 32.784149, -96.737998 32.784259, -96.737883 32.784259, -96.737885 32.784442, -96.737949 32.784505, -96.738105 32.784503, -96.738109 32.784855, -96.7386 32.784851)))",microsoft_us_building_footprints
ms-tx-000024,Microsoft footprint TX #25,TX,,277967.54,34.3623049,-101.4952682,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.494407 34.361563, -101.494291 34.3616, -101.494398 34.361826, -101.494362 34.361864, -101.494889 34.362004, -101.49466 34.362079, -101.494442 34.362021, -101.494123 34.362352, -101.494151 34.362411, -101.494535 34.362417, -101.494529 34.362648, -101.494692 34.362754, -101.494655 34.362847, -101.494551 34.362846, -101.49451 34.362952, -101.494987 34.363264, -101.495083 34.363266, -101.495165 34.363056, -101.495231 34.363194, -101.4955 34.363266, -101.495697 34.363202, -101.495757 34.363049, -101.495931 34.362992, -101.495941 34.362529, -101.495976 34.362518, -101.495988 34.362019, -101.495947 34.361992, -101.495948 34.361968, -101.496584 34.361762, -101.496587 34.361627, -101.496511 34.361607, -101.496512 34.361596, -101.494407 34.361563)))",microsoft_us_building_footprints
ms-tx-000025,Microsoft footprint TX #26,TX,,105207.95,32.4684877,-101.5046260,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.505364 32.468268, -101.504461 32.468054, -101.504339 32.468133, -101.50439 32.467982, -101.504334 32.467987, -101.504115 32.46813, -101.504107 32.468153, -101.504141 32.468131, -101.504188 32.468182, -101.503925 32.468353, -101.50385 32.468579, -101.503868 32.468713, -101.504101 32.468691, -101.504212 32.468812, -101.504239 32.468732, -101.50432 32.468751, -101.504385 32.468803, -101.504529 32.468709, -101.504556 32.468913, -101.504716 32.468951, -101.504726 32.46892, -101.504832 32.468851, -101.504911 32.468937, -101.504914 32.468926, -101.505128 32.468977, -101.505364 32.468268)))",microsoft_us_building_footprints
ms-tx-000026,Microsoft footprint TX #27,TX,,171138.5,32.2840227,-101.5085441,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.5077 32.283645, -101.507962 32.284663, -101.509388 32.284401, -101.509126 32.283382, -101.5077 32.283645)))",microsoft_us_building_footprints
ms-tx-000027,Microsoft footprint TX #28,TX,,205342.49,35.1673477,-101.7101066,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.711343 35.167738, -101.71135 35.166954, -101.710624 35.166949, -101.710623 35.166979, -101.710632 35.16701, -101.710665 35.167002, -101.710672 35.16702, -101.710685 35.167017, -101.710684 35.167059, -101.710499 35.167058, -101.710429 35.167076, -101.710405 35.167064, -101.710343 35.167063, -101.710344 35.167067, -101.710309 35.167066, -101.710309 35.167045, -101.710346 35.167046, -101.710347 35.167008, -101.710353 35.167, -101.710338 35.16696, -101.708875 35.16695, -101.708867 35.167721, -101.711343 35.167738)))",microsoft_us_building_footprints
ms-tx-000028,Microsoft footprint TX #29,TX,,120002.57,32.7417227,-96.7594682,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.759279 32.74226, -96.75948 32.742328, -96.759579 32.742121, -96.760332 32.741903, -96.760177 32.741763, -96.76017 32.741636, -96.760093 32.741566, -96.760092 32.741567, -96.759864 32.741359, -96.759241 32.741844, -96.759128 32.741742, -96.760079 32.741003, -96.759966 32.740901, -96.759433 32.741316, -96.759173 32.741079, -96.758909 32.741284, -96.758909 32.742344, -96.75928 32.74247, -96.759382 32.74239, -96.759046 32.742084, -96.759276 32.741905, -96.759601 32.742015, -96.75948 32.742043, -96.759405 32.742043, -96.759455 32.742005, -96.759307 32.742005, -96.759176 32.742107, -96.75922 32.742215, -96.759279 32.742215, -96.759279 32.74226)))",microsoft_us_building_footprints
ms-tx-000029,Microsoft footprint TX #30,TX,,184120.41,32.9254757,-96.7485435,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.749091 32.924645, -96.748135 32.92459, -96.747996 32.926307, -96.748952 32.926361, -96.749091 32.924645)))",microsoft_us_building_footprints
ms-tx-000030,Microsoft footprint TX #31,TX,,106494.62,32.7561564,-96.7508505,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.751071 32.755456, -96.750578 32.755873, -96.750643 32.755928, -96.750533 32.756021, -96.750434 32.755938, -96.750395 32.755971, -96.75029 32.755883, -96.750263 32.755906, -96.750292 32.755931, -96.75 32.756178, -96.750243 32.756382, -96.750305 32.756329, -96.750457 32.756456, -96.750676 32.756271, -96.750763 32.756345, -96.750601 32.756482, -96.750722 32.756583, -96.750641 32.756651, -96.75086 32.756834, -96.750942 32.756766, -96.751027 32.756837, -96.751405 32.756516, -96.751049 32.756219, -96.751513 32.755826, -96.751071 32.755456)))",microsoft_us_building_footprints
ms-tx-000031,Microsoft footprint TX #32,TX,,120108.67,33.5551923,-101.8243933,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.82401 33.555929, -101.824799 33.55593, -101.8248 33.55523, -101.824345 33.55523, -101.824345 33.555107, -101.824756 33.555107, -101.824757 33.554422, -101.824012 33.554421, -101.824012 33.554701, -101.824117 33.554701, -101.824117 33.554823, -101.824011 33.554822, -101.82401 33.555104, -101.82408 33.555104, -101.82408 33.555229, -101.824011 33.555229, -101.82401 33.555929)))",microsoft_us_building_footprints
ms-tx-000032,Microsoft footprint TX #33,TX,,188858.02,32.6502726,-96.7531530,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.753956 32.650809, -96.753893 32.650222, -96.753948 32.650218, -96.753881 32.64959, -96.753771 32.649599, -96.753768 32.649572, -96.753414 32.649598, -96.753419 32.64964, -96.753374 32.649643, -96.753441 32.650277, -96.753143 32.650299, -96.753161 32.650471, -96.753045 32.65048, -96.752934 32.64943, -96.752398 32.64947, -96.75251 32.650535, -96.752388 32.650545, -96.7524 32.650661, -96.752576 32.650648, -96.752617 32.651036, -96.752713 32.651028, -96.752717 32.651067, -96.752789 32.651061, -96.752784 32.651017, -96.752933 32.651006, -96.752938 32.65105, -96.753028 32.651043, -96.753023 32.650989, -96.753313 32.650968, -96.753301 32.650858, -96.753956 32.650809)))",microsoft_us_building_footprints
ms-tx-000033,Microsoft footprint TX #34,TX,,143511.41,32.8787812,-96.7689870,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.768455 32.878201, -96.768446 32.878365, -96.768519 32.878369, -96.768497 32.878745, -96.768623 32.87875, -96.768579 32.879493, -96.768796 32.879502, -96.768791 32.879584, -96.769014 32.879593, -96.76902 32.879611, -96.769102 32.879614, -96.769094 32.879743, -96.769208 32.879767, -96.769217 32.879614, -96.769374 32.879563, -96.769369 32.879548, -96.769338 32.879547, -96.769432 32.87793, -96.769242 32.877922, -96.769236 32.878025, -96.768864 32.87801, -96.768782 32.878125, -96.768708 32.878143, -96.768695 32.878142, -96.768455 32.878201)))",microsoft_us_building_footprints
ms-tx-000034,Microsoft footprint TX #35,TX,,336841.9,35.1988758,-101.8802530,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.878634 35.198215, -101.878642 35.198517, -101.879179 35.198508, -101.879198 35.198554, -101.879206 35.198844, -101.879538 35.198838, -101.879562 35.199754, -101.880216 35.199742, -101.880217 35.199783, -101.880282 35.199801, -101.881632 35.19943, -101.881624 35.199123, -101.88102 35.199134, -101.881014 35.198916, -101.880934 35.198894, -101.880932 35.198814, -101.881097 35.198812, -101.881088 35.198474, -101.881426 35.198468, -101.881419 35.198189, -101.88114 35.198194, -101.881138 35.19812, -101.880421 35.198133, -101.880425 35.198287, -101.880382 35.198299, -101.880378 35.198142, -101.88017 35.198146, -101.880171 35.19816, -101.879222 35.198177, -101.879215 35.198193, -101.878788 35.198201, -101.878788 35.198212, -101.878634 35.198215)))",microsoft_us_building_footprints
ms-tx-000035,Microsoft footprint TX #36,TX,,191345.38,34.6622583,-101.8806207,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.880042 34.661765, -101.879704 34.661948, -101.879662 34.661939, -101.87967 34.661976, -101.879589 34.661989, -101.879583 34.661963, -101.879544 34.661955, -101.879368 34.662051, -101.879327 34.662189, -101.879597 34.662355, -101.879658 34.662631, -101.879911 34.662787, -101.880717 34.662665, -101.880952 34.662538, -101.881284 34.662604, -101.881396 34.662481, -101.881436 34.662347, -101.881614 34.66232, -101.882181 34.662434, -101.882334 34.66241, -101.882387 34.662233, -101.882319 34.662148, -101.882049 34.662094, -101.881659 34.662153, -101.88156 34.662092, -101.881523 34.661927, -101.881407 34.661903, -101.881214 34.662008, -101.88085 34.661935, -101.880842 34.661925, -101.8805 34.661856, -101.88029 34.661727, -101.880042 34.661765)))",microsoft_us_building_footprints
ms-tx-000036,Microsoft footprint TX #37,TX,,127016.28,33.5279617,-101.8829244,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.883282 33.528289, -101.883283 33.528408, -101.883683 33.528406, -101.883675 33.527564, -101.883568 33.527565, -101.883568 33.527589, -101.882796 33.527594, -101.882796 33.527593, -101.882264 33.527597, -101.882264 33.527576, -101.882192 33.527577, -101.882192 33.527598, -101.882133 33.527598, -101.882135 33.52784, -101.882108 33.52784, -101.882109 33.527897, -101.882133 33.527897, -101.882136 33.528211, -101.882108 33.528211, -101.882108 33.528268, -101.882134 33.528268, -101.882134 33.528318, -101.88247 33.528316, -101.88247 33.528314, -101.882555 33.528314, -101.882555 33.528298, -101.883 33.528295, -101.883 33.528291, -101.883282 33.528289)))",microsoft_us_building_footprints
ms-tx-000037,Microsoft footprint TX #38,TX,,126866.92,32.8693443,-96.7712156,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.771592 32.870018, -96.771595 32.868671, -96.77154 32.868671, -96.77154 32.868581, -96.770887 32.86858, -96.770887 32.86867, -96.770834 32.868669, -96.770833 32.869348, -96.770886 32.869348, -96.770885 32.86951, -96.770832 32.86951, -96.77083 32.870015, -96.770885 32.870015, -96.770885 32.870109, -96.771537 32.87011, -96.771537 32.870018, -96.771592 32.870018)))",microsoft_us_building_footprints
ms-tx-000038,Microsoft footprint TX #39,TX,,130243.9,33.0290698,-96.7715697,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-96.771921 33.02719, -96.771602 33.027188, -96.7716 33.027348, -96.771675 33.027413, -96.771661 33.029316, -96.771592 33.029372, -96.77151 33.029371, -96.771203 33.029616, -96.771202 33.029744, -96.771117 33.029812, -96.770505 33.029809, -96.770503 33.03005, -96.771696 33.030056, -96.771696 33.03013, -96.771768 33.03013, -96.771769 33.030057, -96.7719 33.030058, -96.771921 33.02719)))",microsoft_us_building_footprints
ms-tx-000039,Microsoft footprint TX #40,TX,,113514.39,33.5667613,-101.9062850,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.90553 33.566442, -101.905529 33.566547, -101.905487 33.566547, -101.905483 33.566964, -101.90553 33.566964, -101.905529 33.567054, -101.90648 33.567061, -101.906478 33.567305, -101.906705 33.567307, -101.906705 33.567248, -101.906736 33.567248, -101.906736 33.56719, -101.906704 33.567189, -101.906705 33.567135, -101.906933 33.567136, -101.906938 33.566592, -101.907084 33.566593, -101.907086 33.566454, -101.906987 33.566454, -101.906988 33.566397, -101.906768 33.566396, -101.906768 33.566358, -101.906495 33.566356, -101.906495 33.56633, -101.906396 33.566329, -101.906395 33.566448, -101.90553 33.566442)))",microsoft_us_building_footprints
ms-tx-000040,Microsoft footprint TX #41,TX,,322631.85,33.5647392,-101.9143140,,commercial_industrial_unknown,unknown,"MULTIPOLYGON (((-101.915153 33.56357, -101.914311 33.563557, -101.914289 33.564542, -101.914015 33.564538, -101.914032 33.563787, -101.913773 33.563783, -101.913697 33.564832, -101.913627 33.564859, -101.913666 33.56493, -101.913568 33.564928, -101.913331 33.56502, -101.913328 33.56515, -101.913004 33.565145, -101.912997 33.565456, -101.913322 33.565461, -101.913314 33.565796, -101.91402 33.565807, -101.914032 33.565297, -101.914301 33.565301, -101.9143 33.565362, -101.914252 33.565361, -101.914248 33.565528, -101.914851 33.565537, -101.914856 33.565313, -101.915128 33.565317, -101.915137 33.56493, -101.915262 33.564932, -101.915271 33.564537, -101.915233 33.564536, -101.915235 33.564463, -101.915133 33.564461, -101.915153 33.56357)))",microsoft_us_building_footprints
